,target,situation,location,gc_id,fruit_situation_id,number_of_fruit,month_creation_date_answer,day_creation_date_answer,hour_creation_date_answer,year_creation_date_global,month_creation_date_global,day_creation_date_global,hour_creation_date_global,month_creation_date_request,day_creation_date_request,hour_creation_date_request,AP 0,favorite_fruit 0,hobby 0,hobby 1,green_vegetables 0
16489,2,-1,14,10,50,0,2,7,14,2018,10,20,12,2,7,14,True,False,True,False,True
16490,1,-1,43,10,10,0,2,19,8,2018,12,16,10,2,19,8,True,False,True,False,True
16491,1,-1,55,10,10,-1,1,18,18,2018,3,18,12,1,18,18,True,False,True,False,True
16492,1,-1,92,20,160,-1,2,19,8,2019,2,15,11,2,19,8,True,False,True,False,True
16493,0,-1,84,10,200,0,3,10,7,2018,12,12,7,3,10,7,True,False,True,False,True
16494,0,-1,78,10,200,-1,2,13,14,2018,10,1,6,2,13,14,True,False,True,False,True
16495,0,-1,34,10,200,-1,2,4,16,2018,2,14,19,2,4,16,True,False,True,False,True
16496,1,-1,29,40,10,-1,2,19,19,2018,12,16,17,2,19,19,True,True,True,False,True
16497,2,-1,315710,100,170,-1,2,6,4,2019,1,22,5,2,6,4,True,True,True,False,True
16498,0,-1,94,20,200,-1,3,21,4,2019,3,19,19,3,21,4,True,False,True,False,True
16499,2,-1,79,10,10,-1,1,7,6,2018,11,21,8,1,7,6,True,False,True,False,True
16500,1,-1,92,10,160,-1,1,1,10,2018,12,26,11,1,1,10,True,False,True,False,True
16501,1,-1,67,10,200,0,1,13,8,2018,12,27,15,1,13,8,True,False,True,False,True
16502,3,-1,64,100,50,-1,2,21,7,2018,1,9,11,2,21,7,True,True,True,False,True
16503,1,-1,29,100,10,-1,3,10,14,2018,10,22,17,3,10,14,True,True,True,False,True
16504,0,-1,68,30,200,-1,3,6,13,2018,11,16,11,3,6,13,True,True,True,False,True
16505,1,-1,14,80,10,-1,2,5,17,2019,1,17,16,2,5,17,True,False,True,False,True
16506,0,-1,315710,10,200,-1,1,14,16,2018,8,15,12,1,14,16,True,False,True,False,True
16507,0,-1,61,10,10,0,2,8,7,2018,12,16,21,2,8,7,True,False,True,False,True
16508,1,-1,83,10,170,-1,3,28,9,2018,10,1,18,3,28,9,True,False,True,False,True
16509,0,-1,64,100,170,-1,2,19,10,2018,4,9,11,2,19,10,True,True,True,False,True
16510,1,-1,58,10,10,-1,2,10,7,2018,11,16,14,2,10,7,True,False,True,False,True
16511,1,-1,46,40,10,-1,2,28,7,2019,2,18,12,2,28,7,True,True,True,False,True
16512,2,-1,13,10,200,0,1,2,8,2016,9,10,0,1,2,8,True,False,True,False,True
16513,1,-1,68,10,200,-1,3,19,14,2018,1,15,7,3,19,14,True,False,True,False,True
16514,2,-1,92,20,160,0,3,12,7,2018,10,2,6,3,12,7,True,False,True,False,True
16515,0,-1,45,20,120,-1,3,19,10,2019,3,9,10,3,19,10,True,False,True,False,True
16516,1,-1,84,10,10,-1,1,7,9,2019,1,4,8,1,7,9,True,False,True,False,True
16517,1,-1,81,10,170,-1,1,20,21,2018,12,31,1,1,20,21,True,False,True,False,True
16518,2,-1,68,10,200,0,1,12,11,2019,1,4,13,1,12,11,True,False,True,False,True
16519,0,-1,68,60,200,-1,2,10,13,2017,9,1,0,2,10,13,True,True,True,False,True
16520,0,-1,84,10,10,0,2,12,7,2018,4,12,11,2,12,7,True,False,True,False,True
16521,1,-1,61,100,10,-1,3,8,8,2019,2,5,9,3,8,8,True,True,True,False,True
16522,0,-1,68,20,200,-1,2,27,14,2018,1,29,15,2,27,14,True,False,True,False,True
16523,1,-1,50,40,10,-1,1,17,9,2019,1,4,8,1,17,9,True,True,True,False,True
16524,1,-1,3,100,50,-1,2,7,7,2019,1,26,10,2,7,7,True,True,True,False,True
16525,0,-1,36,10,10,0,1,21,8,2017,11,14,8,1,21,8,True,False,True,False,True
16526,0,-1,96,100,200,-1,3,17,9,2018,12,13,17,3,17,9,True,True,True,False,True
16527,0,-1,92,100,90,-1,2,17,16,2019,1,7,11,2,17,16,True,True,True,False,True
16528,2,-1,81,20,10,-1,3,15,13,2018,12,29,2,3,15,13,True,False,True,False,True
16529,0,-1,84,10,200,-1,2,2,10,2019,1,28,15,2,2,10,True,False,True,False,True
16530,0,-1,32,20,10,-1,3,31,9,2019,1,20,18,3,31,9,True,False,True,False,True
16531,0,-1,79,20,200,0,1,14,7,2019,1,9,8,1,14,7,True,False,True,False,True
16532,1,-1,93,10,10,-1,2,5,8,2019,1,1,20,2,5,8,True,False,True,False,True
16533,0,-1,70,10,200,-1,1,3,14,2018,11,7,12,1,3,14,True,False,True,False,True
16534,1,-1,61,10,10,-1,3,16,13,2019,3,8,10,3,16,13,True,False,True,False,True
16535,1,-1,68,10,200,0,2,9,13,2018,9,12,1,2,9,13,True,False,True,False,True
16536,1,-1,62,10,10,0,3,21,8,2018,3,5,13,3,21,8,True,False,True,False,True
16537,0,-1,50,10,30,-1,2,21,17,2018,12,14,18,2,21,17,True,False,True,False,True
16538,0,-1,35,40,200,-1,2,26,12,2019,2,25,15,2,26,12,True,True,True,False,True
16539,1,-1,63,10,120,-1,2,5,9,2019,1,22,18,2,5,9,True,False,True,False,True
16540,0,-1,43,10,10,-1,1,25,10,2017,12,5,22,1,25,10,True,False,True,False,True
16541,0,-1,39,80,200,-1,1,28,15,2019,1,28,16,1,28,15,True,False,False,True,True
16542,1,-1,95,100,50,2,1,28,13,2018,11,17,18,1,28,13,True,True,True,False,True
16543,0,-1,60,10,200,-1,2,28,20,2018,9,12,15,2,28,20,True,False,True,False,True
16544,0,-1,45,20,170,-1,3,15,16,2019,2,19,12,3,15,16,True,False,True,False,True
16545,0,-1,60,10,80,0,2,25,17,2018,8,1,18,2,25,17,True,False,True,False,True
16546,0,-1,70,70,200,-1,3,25,8,2019,1,9,18,3,25,8,True,True,True,False,True
16547,0,-1,60,10,200,-1,3,11,11,2018,12,7,9,3,11,11,True,False,True,False,True
16548,0,10,94,100,130,2,1,29,14,2018,10,24,15,1,29,14,True,True,True,False,True
16549,0,-1,50,10,10,-1,2,13,10,2018,12,7,15,2,13,10,True,False,True,False,True
16550,0,-1,25,10,50,0,2,19,14,2018,3,2,0,2,19,14,True,False,True,False,True
16551,0,-1,60,10,200,0,2,19,9,2018,12,11,8,2,19,9,True,False,True,False,True
16552,0,-1,68,10,200,-1,3,1,15,2018,8,21,8,3,1,15,True,False,True,False,True
16553,2,-1,54,10,10,-1,3,29,9,2018,2,2,10,3,29,9,True,False,True,False,True
16554,1,-1,95,10,10,0,2,14,19,2019,1,10,11,2,14,19,True,False,True,False,True
16555,2,10,96,100,50,1,1,29,13,2018,6,7,13,1,29,13,True,True,True,False,True
16556,1,-1,81,10,10,-1,3,18,14,2018,6,25,11,3,18,14,True,False,True,False,True
16557,0,-1,14,60,10,-1,3,18,9,2018,11,30,11,3,18,9,True,True,True,False,True
16558,0,-1,100,10,200,-1,2,25,10,2018,4,3,11,2,25,10,True,False,True,False,True
16559,0,-1,70,20,200,-1,1,3,9,2018,12,8,11,1,3,9,True,False,True,False,True
16560,2,-1,14,10,10,-1,2,1,8,2018,1,18,9,2,1,8,True,False,True,False,True
16561,2,-1,6,20,10,-1,3,31,20,2018,4,3,5,3,31,20,True,False,True,False,True
16562,1,-1,29,20,10,-1,1,28,16,2018,10,3,15,1,28,16,True,False,True,False,True
16563,2,-1,69,10,10,-1,2,20,9,2019,2,19,12,2,20,9,True,False,True,False,True
16564,0,-1,50,10,10,-1,1,16,13,2018,12,3,8,1,16,13,True,False,True,False,True
16565,0,-1,60,10,200,-1,1,26,13,2018,12,28,21,1,26,13,True,False,True,False,True
16566,0,-1,6,10,10,-1,1,22,13,2018,11,15,19,1,22,13,True,False,True,False,True
16567,0,-1,61,10,170,-1,2,28,14,2019,2,21,21,2,28,14,True,False,True,False,True
16568,0,-1,13,10,200,0,3,17,10,2014,8,2,0,3,17,10,True,False,True,False,True
16569,0,-1,78,10,10,-1,2,4,6,2018,10,9,12,2,4,6,True,False,True,False,True
16570,0,-1,68,70,200,-1,3,22,11,2018,3,17,15,3,22,11,True,True,True,False,True
16571,1,-1,61,100,200,3,3,10,13,2019,2,27,19,3,10,13,True,True,True,False,True
16572,2,-1,93,100,50,-1,1,4,12,2018,9,12,14,1,4,12,True,True,True,False,True
16573,0,-1,70,60,200,-1,3,18,16,2019,3,18,16,3,18,16,True,True,True,False,True
16574,2,-1,78,10,200,0,2,8,6,2018,10,21,8,2,8,6,True,False,True,False,True
16575,1,-1,45,10,170,-1,2,4,19,2018,12,4,10,2,4,19,True,False,True,False,True
16576,0,-1,13,40,200,-1,2,17,17,2019,2,17,21,2,17,17,True,True,True,False,True
16577,1,-1,92,10,160,0,2,5,14,2017,12,26,14,2,5,14,True,False,True,False,True
16578,0,-1,92,10,160,-1,2,24,18,2018,12,23,17,2,24,18,True,False,True,False,True
16579,0,-1,50,80,120,-1,3,29,12,2018,6,15,20,3,29,12,True,False,True,False,True
16580,0,-1,67,10,200,-1,3,27,22,2019,1,10,11,3,27,22,True,False,False,True,True
16581,0,-1,315670,10,10,-1,3,9,9,2019,3,5,10,3,9,9,True,False,True,False,True
16582,1,-1,100,10,200,0,1,31,8,2018,6,4,10,1,31,8,True,False,True,False,True
16583,1,-1,315670,20,170,-1,2,20,15,2018,6,25,17,2,20,15,True,False,True,False,False
16584,1,-1,81,10,10,-1,1,3,12,2018,10,18,7,1,3,12,True,False,True,False,True
16585,0,-1,29,10,200,-1,3,15,21,2019,1,28,19,3,15,21,True,False,True,False,True
16586,0,-1,68,30,200,-1,3,22,11,2019,3,15,15,3,22,11,True,True,True,False,True
16587,1,-1,18,10,10,-1,2,9,9,2019,2,9,7,2,9,9,True,False,True,False,True
16588,0,-1,13,10,200,-1,3,20,15,2018,7,31,15,3,20,15,True,False,True,False,True
16589,0,-1,315670,10,170,0,2,12,9,2018,10,9,9,2,12,9,True,False,True,False,True
16590,2,10,96,100,50,4,3,12,9,2018,12,18,11,3,12,9,True,True,True,False,True
16591,0,-1,13,10,200,-1,2,5,10,2019,1,12,8,2,5,10,True,False,True,False,True
16592,0,-1,45,20,160,-1,1,17,13,2019,1,7,19,1,17,13,True,False,True,False,True
16593,2,-1,13,60,160,-1,1,8,17,2019,1,8,17,1,8,17,True,True,True,False,True
16594,1,-1,70,10,200,-1,2,22,9,2019,1,19,16,2,22,9,True,False,True,False,True
16595,0,-1,68,10,200,-1,2,19,15,2018,12,24,9,2,19,15,True,False,True,False,True
16596,1,-1,38,10,10,-1,2,20,14,2019,1,14,17,2,20,14,True,False,True,False,True
16597,0,-1,70,40,200,-1,3,29,7,2018,10,27,12,3,29,7,True,True,True,False,True
16598,2,-1,67,10,200,0,2,11,12,2018,7,28,11,2,11,12,True,False,True,False,True
16599,1,-1,38,10,10,-1,3,10,14,2018,5,6,13,3,10,14,True,False,True,False,True
16600,1,-1,84,10,130,-1,2,18,10,2019,2,17,12,2,18,10,True,False,True,False,True
16601,1,-1,68,70,200,-1,1,11,15,2018,10,24,16,1,11,15,True,True,True,False,True
16602,0,-1,27,10,200,-1,3,8,10,2019,3,6,9,3,8,10,True,False,True,False,True
16603,2,10,93,60,50,4,1,4,12,2018,10,12,14,1,4,12,True,True,True,False,True
16604,0,-1,34,10,200,-1,2,25,12,2018,12,5,18,2,25,12,True,False,True,False,True
16605,1,-1,14,10,10,0,2,6,12,2018,6,15,10,2,6,12,True,False,True,False,True
16606,0,-1,39,10,200,0,1,4,13,2018,5,25,8,1,4,13,True,False,True,False,True
16607,0,-1,43,10,10,-1,3,19,8,2019,2,20,15,3,19,8,True,False,True,False,True
16608,0,-1,32,10,10,-1,1,21,9,2019,1,9,16,1,21,9,True,False,True,False,True
16609,2,-1,32,10,10,-1,3,7,6,2019,1,7,18,3,7,6,True,False,True,False,True
16610,0,-1,58,10,170,-1,3,12,22,2018,9,10,6,3,12,22,True,False,True,False,True
16611,0,-1,45,10,200,0,2,28,11,2019,1,24,9,2,28,11,True,False,True,False,True
16612,0,-1,60,10,200,0,2,26,7,2018,9,1,13,2,26,7,True,False,True,False,True
16613,0,-1,13,10,160,-1,3,19,20,2019,3,19,20,3,19,20,True,False,True,False,True
16614,1,-1,315710,10,200,-1,2,20,17,2019,2,22,16,2,20,17,True,False,True,False,True
16615,2,-1,95,10,200,0,1,24,15,2019,1,24,15,1,24,15,True,False,True,False,True
16616,1,10,95,40,50,-1,2,6,9,2019,1,22,19,2,6,9,True,True,True,False,True
16617,2,-1,6,80,50,-1,3,11,14,2019,4,8,9,3,11,14,True,False,True,False,True
16618,0,-1,27,20,120,-1,2,27,8,2017,11,21,11,2,27,8,True,False,True,False,True
16619,2,-1,93,100,50,-1,2,5,7,2018,9,27,15,2,5,7,True,True,True,False,True
16620,1,-1,3,10,10,0,1,4,8,2018,4,25,13,1,4,8,True,False,True,False,True
16621,0,-1,70,10,200,-1,1,24,15,2019,1,8,15,1,24,15,True,False,True,False,True
16622,0,-1,13,10,110,0,2,18,9,2016,9,24,0,2,18,9,True,False,True,False,True
16623,1,-1,51,10,10,0,3,14,15,2018,7,20,9,3,14,15,True,False,True,False,True
16624,0,-1,39,100,170,0,3,12,16,2019,2,20,19,3,12,16,True,True,True,False,True
16625,1,-1,75,10,10,0,3,1,9,2017,5,15,8,3,1,9,True,False,True,False,True
16626,1,-1,93,10,10,0,1,1,7,2018,12,8,20,1,1,7,True,False,True,False,True
16627,0,-1,70,10,200,-1,1,13,13,2018,11,9,21,1,13,13,True,False,True,False,True
16628,0,-1,39,10,200,0,2,15,12,2018,12,11,15,2,15,12,True,False,True,False,True
16629,1,-1,55,30,100,-1,1,6,17,2018,12,27,9,1,6,17,False,True,True,False,True
16630,0,-1,60,10,200,-1,2,12,11,2018,12,10,14,2,12,11,True,False,True,False,True
16631,0,-1,67,20,200,-1,3,22,9,2019,3,22,9,3,22,9,True,False,True,False,True
16632,0,-1,83,20,170,-1,3,22,14,2019,3,21,12,3,22,14,True,False,True,False,True
16633,0,-1,70,10,200,0,1,22,12,2018,3,19,13,1,22,12,True,False,True,False,True
16634,0,-1,68,70,200,-1,1,23,15,2019,1,18,15,1,23,15,True,True,True,False,True
16635,0,-1,96,10,200,-1,2,26,13,2019,2,11,11,2,26,13,True,False,True,False,True
16636,0,-1,68,20,200,-1,2,27,13,2018,6,7,17,2,27,13,True,True,True,False,True
16637,0,-1,84,10,10,-1,3,24,16,2018,12,22,10,3,24,16,True,False,True,False,True
16638,1,-1,63,10,10,0,2,13,17,2018,11,28,18,2,13,17,True,False,True,False,True
16639,0,-1,90,10,200,-1,3,18,19,2019,3,18,19,3,18,19,True,False,True,False,True
16640,0,-1,46,40,10,-1,1,24,7,2018,2,7,11,1,24,7,True,True,True,False,True
16641,0,-1,43,10,200,-1,2,18,19,2019,2,18,19,2,18,19,True,False,True,False,True
16642,1,-1,315670,20,10,-1,3,27,8,2019,1,22,13,3,27,8,True,False,True,False,False
16643,1,-1,43,10,10,0,1,11,7,2018,5,29,13,1,11,7,True,False,True,False,True
16644,0,-1,13,10,170,0,3,30,16,2018,2,10,15,3,30,16,True,False,True,False,True
16645,0,-1,35,70,200,-1,3,14,13,2019,1,21,16,3,14,13,True,True,True,False,True
16646,0,-1,315670,70,170,-1,3,15,13,2019,3,15,13,3,15,13,True,True,True,False,True
16647,1,-1,59,10,10,-1,3,29,9,2018,1,4,15,3,29,9,True,False,True,False,True
16648,1,-1,3,10,50,-1,2,5,20,2018,1,6,9,2,5,20,True,False,True,False,True
16649,0,-1,34,10,200,-1,2,25,15,2019,1,21,13,2,25,15,True,False,True,False,True
16650,0,-1,88,20,170,-1,2,23,7,2019,2,25,6,2,23,7,True,False,True,False,True
16651,0,-1,60,20,200,-1,2,22,11,2018,8,14,18,2,22,11,True,False,True,False,True
16652,1,-1,85,10,10,-1,1,31,9,2018,9,17,9,1,31,9,True,False,True,False,True
16653,2,-1,38,10,10,-1,2,28,14,2018,10,4,13,2,28,14,True,False,True,False,True
16654,0,-1,70,70,200,-1,2,12,12,2018,5,24,15,2,12,12,True,True,True,False,True
16655,1,-1,73,20,100,-1,1,18,14,2019,1,14,17,1,18,14,True,False,True,False,True
16656,0,-1,83,10,200,-1,3,26,20,2018,1,5,15,3,26,20,True,False,True,False,True
16657,0,-1,36,100,200,-1,3,26,7,2019,2,2,10,3,26,7,True,True,True,False,True
16658,1,-1,83,10,170,-1,3,20,14,2019,3,7,12,3,20,14,True,False,True,False,True
16659,2,-1,25,10,10,0,2,20,7,2012,3,1,0,2,20,7,True,False,False,True,True
16660,0,-1,6,10,200,-1,2,6,22,2019,2,6,22,2,6,22,True,False,True,False,True
16661,1,-1,32,10,200,-1,2,7,13,2019,1,8,15,2,7,13,True,False,True,False,True
16662,1,-1,27,10,200,-1,2,4,14,2019,2,4,14,2,4,14,True,False,True,False,True
16663,1,-1,43,10,10,-1,1,17,8,2018,11,29,13,1,17,8,True,False,False,True,True
16664,0,-1,29,40,10,-1,3,21,18,2017,12,26,16,3,21,18,True,True,True,False,True
16665,1,-1,70,10,200,0,3,20,12,2018,3,19,14,3,20,12,True,False,True,False,True
16666,1,-1,11,10,200,0,3,2,20,2019,3,2,20,3,2,20,True,False,True,False,True
16667,1,-1,95,10,10,0,1,28,20,2019,1,3,9,1,28,20,True,False,True,False,True
16668,1,-1,55,10,10,-1,3,20,19,2018,7,19,12,3,20,19,True,False,True,False,True
16669,0,-1,31,10,200,-1,3,20,16,2019,1,28,15,3,20,16,True,False,True,False,True
16670,0,-1,32,100,110,-1,2,26,9,2019,1,23,13,2,26,9,True,True,True,False,True
16671,1,-1,14,20,10,-1,3,25,8,2018,1,8,18,3,25,8,True,False,True,False,True
16672,2,-1,88,10,10,0,2,12,16,2018,2,6,15,2,12,16,True,False,True,False,True
16673,2,-1,64,10,170,-1,1,3,14,2018,11,28,15,1,3,14,True,False,True,False,True
16674,0,-1,46,20,170,-1,2,26,8,2018,11,21,18,2,26,8,True,False,True,False,True
16675,1,-1,38,10,200,-1,1,11,14,2019,1,11,14,1,11,14,True,False,True,False,True
16676,1,-1,22,10,10,-1,2,2,20,2018,12,20,19,2,2,20,True,False,True,False,True
16677,1,-1,22,40,10,-1,3,27,16,2018,8,3,12,3,27,16,True,True,True,False,True
16678,2,-1,13,10,160,-1,1,27,17,2018,5,8,18,1,27,17,True,False,True,False,True
16679,0,-1,36,10,200,-1,3,11,12,2018,10,22,10,3,11,12,True,False,True,False,True
16680,0,-1,68,10,200,-1,3,6,13,2017,11,19,0,3,6,13,True,False,True,False,True
16681,0,-1,36,10,200,0,3,9,12,2018,2,12,9,3,9,12,True,False,True,False,True
16682,0,-1,70,40,200,-1,3,2,11,2018,12,17,11,3,2,11,True,True,True,False,True
16683,0,-1,315710,30,200,-1,2,25,16,2018,12,4,19,2,25,16,True,True,True,False,True
16684,1,-1,60,10,10,-1,1,27,18,2019,1,21,10,1,27,18,True,False,True,False,True
16685,0,-1,68,30,200,-1,2,13,11,2018,4,11,13,2,13,11,True,True,True,False,True
16686,1,-1,36,10,200,-1,2,16,7,2018,6,18,8,2,16,7,True,False,True,False,True
16687,0,-1,13,10,200,0,2,16,7,2017,12,21,0,2,16,7,True,False,True,False,True
16688,0,-1,86,10,200,0,1,31,7,2018,11,24,17,1,31,7,True,False,True,False,True
16689,0,-1,39,60,200,-1,1,24,17,2018,12,1,17,1,24,17,True,True,True,False,True
16690,0,-1,58,10,200,-1,1,8,8,2019,1,7,12,1,8,8,True,False,True,False,True
16691,0,-1,54,10,10,-1,2,28,16,2018,4,27,7,2,28,16,True,False,True,False,True
16692,0,-1,13,10,200,-1,1,11,12,2019,1,11,12,1,11,12,True,False,True,False,True
16693,2,-1,93,20,50,-1,3,4,10,2019,3,1,11,3,4,10,True,False,True,False,True
16694,0,-1,34,30,200,-1,2,4,13,2018,12,10,20,2,4,13,True,True,True,False,True
16695,0,-1,88,10,200,-1,2,16,19,2018,8,31,18,2,16,19,True,False,True,False,True
16696,0,-1,64,10,170,-1,2,28,9,2018,11,13,12,2,28,9,True,False,True,False,True
16697,0,-1,13,10,200,-1,2,4,17,2018,8,10,7,2,4,17,True,False,True,False,True
16698,1,-1,81,20,10,-1,2,6,15,2018,6,25,9,2,6,15,True,False,True,False,True
16699,1,-1,13,10,200,-1,2,1,12,2019,2,1,12,2,1,12,True,False,True,False,True
16700,0,-1,96,70,200,0,1,22,15,2018,10,26,10,1,22,15,True,True,True,False,True
16701,1,-1,46,100,10,-1,1,30,7,2018,5,11,16,1,30,7,True,True,True,False,True
16702,2,-1,93,100,50,-1,3,7,8,2018,11,9,18,3,7,8,True,True,True,False,True
16703,0,-1,13,10,170,-1,2,6,13,2019,1,4,18,2,6,13,True,False,True,False,True
16704,0,-1,94,40,200,-1,3,26,9,2019,3,12,13,3,26,9,True,True,True,False,True
16705,0,-1,34,10,200,-1,1,19,10,2019,1,16,20,1,19,10,True,False,True,False,True
16706,2,-1,67,10,200,0,2,12,9,2017,11,7,11,2,12,9,True,False,True,False,True
16707,1,-1,51,30,10,0,1,26,18,2017,3,6,0,1,26,18,True,False,True,False,True
16708,1,30,45,10,170,1,3,27,9,2017,10,24,14,3,27,9,True,False,True,False,True
16709,1,-1,18,10,10,-1,2,26,9,2019,2,6,9,2,26,9,True,False,True,False,True
16710,0,-1,75,10,200,-1,1,1,17,2018,10,29,17,1,1,17,True,False,True,False,True
16711,2,-1,81,20,10,-1,2,22,14,2018,9,20,1,2,22,14,True,False,True,False,True
16712,2,-1,79,10,200,0,1,24,6,2018,12,16,15,1,24,6,True,False,True,False,True
16713,1,-1,96,30,50,-1,2,25,15,2018,12,14,16,2,25,15,True,True,True,False,True
16714,0,-1,83,10,170,-1,1,6,10,2018,5,17,8,1,6,10,True,False,True,False,True
16715,0,-1,94,100,130,0,2,25,13,2019,1,22,17,2,25,13,True,True,True,False,True
16716,1,-1,51,20,10,-1,3,21,21,2019,3,6,15,3,21,21,True,False,True,False,True
16717,2,-1,68,10,200,-1,3,21,13,2018,9,3,11,3,21,13,True,False,True,False,True
16718,1,-1,62,10,10,0,3,20,12,2018,1,1,15,3,20,12,True,False,True,False,True
16719,1,-1,61,10,170,0,2,3,8,2017,3,23,0,2,3,8,True,False,True,False,True
16720,1,-1,93,10,200,-1,3,16,7,2018,11,21,0,3,16,7,True,False,True,False,True
16721,1,-1,50,10,10,-1,1,23,9,2018,12,3,8,1,23,9,True,False,True,False,True
16722,0,-1,315710,10,200,0,3,29,20,2017,12,8,10,3,29,20,True,False,True,False,True
16723,1,-1,69,10,10,-1,1,2,9,2018,11,15,17,1,2,9,True,False,True,False,True
16724,1,-1,62,10,170,0,1,19,10,2017,1,27,11,1,19,10,True,False,True,False,True
16725,2,30,34,10,10,0,3,19,11,2018,8,20,10,3,19,11,True,False,True,False,True
16726,0,-1,31,10,160,-1,1,13,13,2018,12,7,23,1,13,13,True,False,True,False,True
16727,1,-1,45,10,110,-1,3,18,14,2018,1,11,16,3,18,14,True,False,True,False,True
16728,2,-1,92,100,50,-1,1,9,9,2018,10,3,10,1,9,9,True,True,True,False,True
16729,1,-1,22,100,10,-1,2,23,16,2017,12,3,18,2,23,16,True,True,True,False,True
16730,1,-1,66,30,10,-1,3,28,9,2019,1,7,17,3,28,9,True,True,True,False,True
16731,0,-1,38,10,10,-1,2,15,14,2019,1,16,14,2,15,14,True,False,True,False,True
16732,2,-1,96,10,200,0,1,18,15,2019,1,10,8,1,18,15,True,False,True,False,True
16733,2,-1,93,10,10,-1,2,4,9,2018,10,1,15,2,4,9,True,False,True,False,True
16734,0,-1,68,10,160,-1,2,21,19,2018,9,15,15,2,21,19,True,False,True,False,True
16735,1,-1,67,10,200,-1,2,25,9,2019,1,29,15,2,25,9,True,False,True,False,True
16736,2,-1,315710,10,200,-1,1,8,8,2018,7,2,19,1,8,8,True,False,True,False,True
16737,0,-1,50,10,170,-1,3,14,13,2017,11,25,17,3,14,13,True,False,True,False,True
16738,1,-1,22,70,200,-1,1,10,11,2019,1,10,11,1,10,11,True,True,True,False,True
16739,1,-1,68,10,200,-1,3,26,20,2016,8,7,0,3,26,20,True,False,True,False,True
16740,0,10,39,40,200,1,2,11,7,2018,9,20,12,2,11,7,True,True,True,False,True
16741,2,-1,315710,10,10,-1,2,1,18,2018,11,12,19,2,1,18,True,False,True,False,True
16742,0,-1,60,10,200,-1,3,15,16,2019,2,28,10,3,15,16,True,False,True,False,True
16743,1,-1,92,10,160,-1,3,11,7,2019,1,28,22,3,11,7,True,False,True,False,True
16744,1,-1,13,20,200,0,3,19,8,2019,1,21,11,3,19,8,True,False,True,False,True
16745,1,-1,92,10,200,0,2,12,10,2018,12,25,11,2,12,10,True,False,True,False,True
16746,0,-1,69,10,200,-1,3,10,10,2019,2,28,22,3,10,10,True,False,True,False,True
16747,0,-1,17,10,200,-1,1,24,11,2019,1,24,11,1,24,11,True,False,True,False,True
16748,1,-1,78,20,200,-1,3,21,13,2019,3,18,13,3,21,13,True,False,True,False,True
16749,0,-1,60,10,200,0,3,10,10,2019,2,5,9,3,10,10,True,False,True,False,True
16750,0,-1,95,10,130,-1,3,7,15,2019,3,7,15,3,7,15,True,False,True,False,True
16751,1,-1,18,30,10,-1,2,2,13,2019,1,22,14,2,2,13,True,True,True,False,True
16752,1,-1,93,10,200,-1,3,7,7,2018,10,4,22,3,7,7,True,False,True,False,True
16753,0,-1,36,10,200,-1,3,12,9,2019,3,4,17,3,12,9,True,False,True,False,True
16754,0,-1,14,10,200,-1,3,11,13,2019,3,11,13,3,11,13,True,False,True,False,True
16755,0,-1,96,20,200,-1,3,20,12,2018,12,20,15,3,20,12,True,False,True,False,True
16756,0,-1,79,30,200,-1,3,26,7,2018,11,14,15,3,26,7,True,True,True,False,True
16757,1,-1,81,20,10,-1,3,13,16,2018,10,31,8,3,13,16,True,False,True,False,True
16758,0,10,88,60,120,3,1,9,20,2018,6,22,15,1,9,20,True,True,True,False,True
16759,0,-1,45,20,200,-1,2,22,11,2019,2,21,15,2,22,11,True,False,True,False,True
16760,0,-1,70,60,200,-1,3,4,15,2019,1,22,13,3,4,15,True,True,True,False,True
16761,0,-1,55,10,170,-1,2,27,17,2018,5,24,7,2,27,17,True,False,True,False,True
16762,0,-1,91,10,170,0,1,9,17,2018,5,28,10,1,9,17,True,False,True,False,True
16763,1,-1,95,10,200,-1,3,6,13,2019,2,21,14,3,6,13,True,False,True,False,True
16764,0,-1,54,20,200,-1,3,4,13,2018,12,11,9,3,4,13,True,False,True,False,True
16765,0,-1,70,10,200,0,1,25,13,2018,12,4,10,1,25,13,True,False,True,False,True
16766,1,-1,50,100,170,-1,3,21,7,2019,2,4,16,3,21,7,True,True,True,False,True
16767,1,-1,22,100,10,-1,1,8,17,2018,3,21,11,1,8,17,True,True,True,False,True
16768,0,-1,94,20,40,-1,2,18,10,2019,2,18,10,2,18,10,True,False,True,False,True
16769,0,-1,13,10,10,-1,2,18,14,2018,11,11,8,2,18,14,True,False,True,False,True
